"Date of Download: 2025-02-26_19:14:50"
"Search Parameters: Data Level:all  Trait List:  Trial List:10564,11378,10124,10114,10470,11522,18788  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Red spider mite severity|at harvesting|COMP:0000377","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching level counting|CO_334:0000079","dry matter content by specific gravity method|CO_334:0000160","dry matter content by table-top NIRS in percentage|CO_334:0002057","dry matter content percentage|CO_334:0000092","dry matter content percentage|month 11|mashed raw root|COMP:0000238","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh shoot weight measurement in kg per plot|CO_334:0000016","fresh storage root weight per plot|CO_334:0000012","frog skin disease : visual 1-5|CO_334:0000093","hydrogen cyanide ug/g wet basis|month 10|COMP:0000322","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","red spider mite severity : visual 1-5|CO_334:0000044","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","thrips severity : visual 1-5|at harvesting|COMP:0000282","time of boiling estimation minute|month 10|boiled root|COMP:0000190","time of boiling estimation minute|month 11|boiled root|COMP:0000191","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","139043","COL22","MCOL22","plot","6624815","202305DVGN6_ciat_rep2_COL22_888","2","2","888","12","38","test","","","","","1.4","0.5","2","34.2873510861948","38.5","38.1","","115","19.6875","","6.3","1","","3","1","","","4","7","4","225","","4","1","1","","","","","3180","326","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242226","COL2316","","plot","6624561","202305DVGN6_ciat_rep2_COL2316_868","2","2","868","12","58","test","","","","","","","3","","","","","70","0","","0","1","","3","1","","","2","7","5","250","","0","1","","","","","","0","0","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242228","COL2318","","plot","6624286","202305DVGN6_ciat_rep2_COL2318_749","2","2","749","9","46","test","","","","","6.8","2.5","4","29.0181818181818","31.5","30","","90","6.5625","","2.1","1","","3","2","","","4","7","5","200","","4","1","3","","","","","1950","146","6","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242230","COL2331","","plot","6624734","202305DVGN6_ciat_rep2_COL2331_530","2","2","530","3","49","test","","","","","","","2","","","","","105","0.625","","0.2","1","","2","1","","","3","7","5","250","","2","1","3","","","","","0","0","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242235","COL2353","","plot","6624701","202305DVGN6_ciat_rep2_COL2353_493","2","2","493","2","63","test","","","","","","","4","","","","","30","0","","0","1","","3","3","","","3","7","5","195","","4","1","3","","","","","0","0","12","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242239","COL2361","","plot","6624843","202305DVGN6_ciat_rep2_COL2361_673","2","2","673","7","44","test","","","","","","","3","","","","","60","0.9375","","0.3","1","","2","1","","","6","7","4","260","","1","1","3","","","","","0","0","3","1","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242241","COL2387","","plot","6624259","202305DVGN6_ciat_rep2_COL2387_738","2","2","738","8","40","test","","","","","","","1","","","","","165","0","","0","1","","3","1","","","6","7","5","210","","3","1","3","","","","","0","0","0","6","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242245","COL2426","","plot","6624168","202305DVGN6_ciat_rep2_COL2426_480","2","2","480","1","73","test","","","","","","","3","","","","","30","0","","0","1","","2","2","","","3","7","4","200","","1","1","3","","","","","0","0","0","4","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","4419018","COL2436","","plot","6624439","202305DVGN6_ciat_rep2_COL2436_796","2","2","796","10","56","test","","","","","","","2","","","","","115","0","","0","1","","2","1","","","3","7","5","200","","3","1","3","","","","","0","0","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","54025","COL2469","","plot","6624551","202305DVGN6_ciat_rep2_COL2469_596","2","2","596","5","41","test","","","","","2.5","0.7","5","30.8920603301081","34.8","35.5","","55","6.875","","2.2","1","","3","3","","","5","7","5","245","","4","1","3","","","","","1920","163","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242248","COL2485","","plot","6624425","202305DVGN6_ciat_rep2_COL2485_740","2","2","740","8","38","test","","","","","2.1","0.5","2","32.2770050761421","32.3","31.1","","45","10","","3.2","1","","3","2","","","3","7","5","180","","4","1","3","","","","","2170","200","4","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242250","COL2493","","plot","6624428","202305DVGN6_ciat_rep2_COL2493_758","2","2","758","9","55","test","","","","","","","3","","","","","95","0.3125","","0.1","1","","3","1","","","4","7","5","225","","3","1","2","","","","","0","0","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242252","COL2510","","plot","6624778","202305DVGN6_ciat_rep2_COL2510_858","2","2","858","12","68","test","","","","","0.7","0.5","3","28.9802593659942","35.5","34.8","","115","5","","1.6","1","","3","1","","","4","7","4","250","","4","1","3","","","","","1500","112","6","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242255","COL2526","","plot","6624300","202305DVGN6_ciat_rep2_COL2526_651","2","2","651","6","53","test","","","","","5.1","2.8","2","","23.4","20.7","","135","1.5625","","0.5","1","","5","1","","","5","7","3","240","","4","1","2","","","","","0","0","18","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","4223157","COL2538","","plot","6624007","202305DVGN6_ciat_rep2_COL2538_885","2","2","885","12","41","test","","","","","","","3","","","","","80","1.25","","0.4","1","","3","1","","","4","7","5","275","","3","1","3","","","","","0","0","16","5","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242259","COL2564","","plot","6624106","202305DVGN6_ciat_rep2_COL2564_617","2","2","617","5","62","test","","42.6","43.7","","3.6","2","4","31.5479735682819","38","36.7","","40","7.1875","","2.3","1","","4","1","","","8","7","4","220","","4","1","3","","","","","2490","220","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242039","COL262","","plot","6624684","202305DVGN6_ciat_rep2_COL262_761","2","2","761","9","58","test","","","","","2.2","1.4","4","26.8016003879728","26.6","","","40","7.1875","","2.3","1","","3","2","","","5","7","4","230","","4","1","3","","","","","2200","138","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242261","COL2627","","plot","6624857","202305DVGN6_ciat_rep2_COL2627_730","2","2","730","8","48","test","","","","","","","3","28.2441176470588","","","","85","2.5","","0.8","1","","3","2","","","6","7","3","250","","4","1","3","","","","","750","53","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","273890","COL282","","plot","6624562","202305DVGN6_ciat_rep2_COL282_874","2","2","874","12","52","test","","","","","0","0","2","29.2991729323308","32.8","32.6","","125","5","","1.6","1","","5","3","","","6","7","4","315","","4","1","3","","","","","720","55","1","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","273896","COL299","","plot","6624270","202305DVGN6_ciat_rep2_COL299_576","2","2","576","4","54","test","","","","","","","3","27.2943579766537","","","","40","1.875","","0.6","1","","3","1","","","6","7","4","290","","4","1","3","","","","","550","36","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242043","COL304","","plot","6624408","202305DVGN6_ciat_rep2_COL304_485","2","2","485","2","71","test","","","","","","","4","18.6828125","","","","45","2.8125","","0.9","4","","4","1","","","9","7","3","260","","4","1","3","","","","","780","12","0","7","","","2","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242022","COL32","","plot","6624218","202305DVGN6_ciat_rep2_COL32_627","2","2","627","5","72","test","","","","","","","0","","","","","195","1.5625","","0.5","2","","3","1","","","6","7","3","195","","3","1","1","","","","","0","0","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242048","COL337","","plot","6624863","202305DVGN6_ciat_rep2_COL337_787","2","2","787","10","65","test","","","","","3","1.8","5","34.7606227106227","40.4","40.6","","40","22.5","","7.2","1","","4","2","","","8","7","5","250","","4","1","1","","","","","3050","320","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","54086","COL340","","plot","6624821","202305DVGN6_ciat_rep2_COL340_818","2","2","818","11","41","test","","","","","","","2","","","","","185","1.5625","","0.5","1","","5","3","","","10","7","5","325","","4","1","1","","","","","0","0","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","253299","COL346","","plot","6624692","202305DVGN6_ciat_rep2_COL346_746","2","2","746","9","43","test","","","","","","","3","","","","","65","0","","0","1","","2","3","","","3","7","4","240","","4","1","2","","","","","0","0","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242024","COL40","COL-40","plot","6624524","202305DVGN6_ciat_rep2_COL40_631","2","2","631","6","73","test","","","","","","","3","","","","","70","0","","0","1","","4","1","","","6","7","4","255","","4","1","3","","","","","0","0","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242054","COL451","","plot","6624219","202305DVGN6_ciat_rep2_COL451_880","2","2","880","12","46","test","","","","","0.5","0.3","2","29.2347801578354","36.1","35.1","","140","3.125","","1","1","","4","1","","","4","7","3","290","","4","1","3","","","","","960","73","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242058","COL474","","plot","6624160","202305DVGN6_ciat_rep2_COL474_519","2","2","519","3","38","test","","","","","0.7","0","3","35.588775510204","37.9","","","110","5","","1.6","5","","3","1","","","7","7","5","220","","4","1","3","","","","","1540","168","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242060","COL490","","plot","6624554","202305DVGN6_ciat_rep2_COL490_853","2","2","853","12","73","test","","","","","","","3","","","","","40","0","","0","5","","3","3","","","6","7","5","275","","4","1","3","","","","","0","0","20","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","4223158","COL497","","plot","6624871","202305DVGN6_ciat_rep2_COL497_497","2","2","497","2","59","test","","","","","0.5","0.4","4","30.8988023952095","37.2","36.4","","55","11.5625","","3.7","1","","4","1","","","5","7","4","230","","4","1","3","","","","","2190","186","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","2377623","COL508","","plot","6624619","202305DVGN6_ciat_rep2_COL508_588","2","2","588","4","42","test","","","","","","","2","","","","","45","0.9375","","0.3","5","","3","1","","","4","7","5","145","","4","1","3","","","","","0","0","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242062","COL511","","plot","6624661","202305DVGN6_ciat_rep2_COL511_768","2","2","768","9","65","test","","","","","1","0.5","4","34.0924858757062","39.4","","","30","13.125","","4.2","3","","4","3","","","6","7","4","225","","4","1","3","","","","","1970","200","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","4419019","COL589","","plot","6624828","202305DVGN6_ciat_rep2_COL589_654","2","2","654","6","50","test","","","","","0","0","4","","28.3","24.8","","45","1.5625","","0.5","1","","3","2","","","6","7","5","235","","4","1","3","","","","","0","0","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242068","COL608","","plot","6624196","202305DVGN6_ciat_rep2_COL608_784","2","2","784","10","68","test","","","","","0.5","0.2","1","29.8531034482758","33.6","31.9","","115","3.125","","1","3","","3","1","","","8","7","3","220","","4","1","3","","","","","1260","100","4","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","273958","COL621","","plot","6624342","202305DVGN6_ciat_rep2_COL621_785","2","2","785","10","67","test","","","","","","","2","28.6538306451613","","","","65","3.75","","1.2","1","","4","2","","","5","7","5","180","","4","1","3","","","","","1070","78","7","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242070","COL634","","plot","6624512","202305DVGN6_ciat_rep2_COL634_701","2","2","701","7","72","test","","","","","","","4","28.0716962524654","","","","45","3.75","","1.2","1","","3","1","","","8","7","4","220","","4","1","3","","","","","1090","76","6","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","2377626","COL674","","plot","6624756","202305DVGN6_ciat_rep2_COL674_604","2","2","604","5","49","test","","","","","1","0.6","1","30.6208777686628","38","38.1","","145","5.3125","","1.7","1","","4","2","","","7","7","5","245","","4","1","2","","","","","1330","111","10","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
